CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,POP_2022
4,Sul,43,Rio Grande do Sul,4307104,Herval,430710410,Basílio,545
4,Sul,43,Rio Grande do Sul,4307104,Herval,430710415,Bote,407
4,Sul,43,Rio Grande do Sul,4307104,Herval,430710420,Cerro Chato,448
4,Sul,43,Rio Grande do Sul,4307104,Herval,430710425,Coxilha do Lageado,134
4,Sul,43,Rio Grande do Sul,4307104,Herval,430710430,Jaguarão Chico,139
4,Sul,43,Rio Grande do Sul,4307104,Herval,430710435,Mingote,186
4,Sul,43,Rio Grande do Sul,4307203,Erval Grande,430720305,Erval Grande,3875
4,Sul,43,Rio Grande do Sul,4307203,Erval Grande,430720310,Goio-Êm,168
4,Sul,43,Rio Grande do Sul,4307203,Erval Grande,430720315,Pinhalzinho,327
4,Sul,43,Rio Grande do Sul,4307203,Erval Grande,430720320,Santana,153
4,Sul,43,Rio Grande do Sul,4307203,Erval Grande,430720325,Sete de Setembro,407
4,Sul,43,Rio Grande do Sul,4307302,Erval Seco,430730205,Erval Seco,3942
4,Sul,43,Rio Grande do Sul,4307302,Erval Seco,430730210,Arco Íris,297
4,Sul,43,Rio Grande do Sul,4307302,Erval Seco,430730212,Capivara,199
4,Sul,43,Rio Grande do Sul,4307302,Erval Seco,430730215,Coronel Finzito,774
4,Sul,43,Rio Grande do Sul,4307302,Erval Seco,430730222,Fortaleza,276
4,Sul,43,Rio Grande do Sul,4307302,Erval Seco,430730225,São Bom Jesus,505
4,Sul,43,Rio Grande do Sul,4307302,Erval Seco,430730240,Vista Gaúcha,794
4,Sul,43,Rio Grande do Sul,4307401,Esmeralda,430740105,Esmeralda,3035
4,Sul,43,Rio Grande do Sul,4307401,Esmeralda,430740110,São Sebastião,160
4,Sul,43,Rio Grande do Sul,4307450,Esperança do Sul,430745005,Esperança do Sul,1588
4,Sul,43,Rio Grande do Sul,4307450,Esperança do Sul,430745007,Açoita Cavalo,159
4,Sul,43,Rio Grande do Sul,4307450,Esperança do Sul,430745008,Bom Jardim,263
4,Sul,43,Rio Grande do Sul,4307450,Esperança do Sul,430745010,Lara,392
4,Sul,43,Rio Grande do Sul,4307450,Esperança do Sul,430745020,Ismael,824
4,Sul,43,Rio Grande do Sul,4307500,Espumoso,430750005,Espumoso,12928
4,Sul,43,Rio Grande do Sul,4307500,Espumoso,430750015,Avelino Paranhos,684
4,Sul,43,Rio Grande do Sul,4307500,Espumoso,430750020,Campina Redonda,411
4,Sul,43,Rio Grande do Sul,4307500,Espumoso,430750030,Depósito,740
4,Sul,43,Rio Grande do Sul,4307500,Espumoso,430750050,Volta Alegre,410
4,Sul,43,Rio Grande do Sul,4307559,Estação,430755905,Estação,5582
4,Sul,43,Rio Grande do Sul,4307609,Estância Velha,430760905,Estância Velha,47924
4,Sul,43,Rio Grande do Sul,4307708,Esteio,430770805,Esteio,76137
4,Sul,43,Rio Grande do Sul,4307807,Estrela,430780705,Estrela,26393
4,Sul,43,Rio Grande do Sul,4307807,Estrela,430780723,Costão,1253
4,Sul,43,Rio Grande do Sul,4307807,Estrela,430780726,Novo Paraíso,2260
4,Sul,43,Rio Grande do Sul,4307807,Estrela,430780727,Delfina,1588
4,Sul,43,Rio Grande do Sul,4307807,Estrela,430780735,Glória,689
4,Sul,43,Rio Grande do Sul,4307815,Estrela Velha,430781505,Estrela Velha,1451
4,Sul,43,Rio Grande do Sul,4307815,Estrela Velha,430781510,Itaúba,848
4,Sul,43,Rio Grande do Sul,4307815,Estrela Velha,430781515,Rincão da Estrela,404
4,Sul,43,Rio Grande do Sul,4307815,Estrela Velha,430781520,São Luiz,367
4,Sul,43,Rio Grande do Sul,4307831,Eugênio de Castro,430783105,Eugênio de Castro,2633
4,Sul,43,Rio Grande do Sul,4307864,Fagundes Varela,430786405,Fagundes Varela,2566
4,Sul,43,Rio Grande do Sul,4307906,Farroupilha,430790605,Farroupilha,60376
4,Sul,43,Rio Grande do Sul,4307906,Farroupilha,430790610,Jansen,2058
4,Sul,43,Rio Grande do Sul,4307906,Farroupilha,430790615,Nova Milano,2024
4,Sul,43,Rio Grande do Sul,4307906,Farroupilha,430790620,Nova Sardenha,5828
4,Sul,43,Rio Grande do Sul,4308003,Faxinal do Soturno,430800305,Faxinal do Soturno,6702
4,Sul,43,Rio Grande do Sul,4308052,Faxinalzinho,430805205,Faxinalzinho,1683
4,Sul,43,Rio Grande do Sul,4308052,Faxinalzinho,430805210,Coxilhão,148
4,Sul,43,Rio Grande do Sul,4308052,Faxinalzinho,430805215,Votouro,445
4,Sul,43,Rio Grande do Sul,4308052,Faxinalzinho,430805220,Faxinal Grande,224
4,Sul,43,Rio Grande do Sul,4308052,Faxinalzinho,430805225,Nossa Senhora dos Navegantes,20
4,Sul,43,Rio Grande do Sul,4308078,Fazenda Vilanova,430807805,Fazenda Vilanova,4291
4,Sul,43,Rio Grande do Sul,4308102,Feliz,430810205,Feliz,13764
4,Sul,43,Rio Grande do Sul,4308201,Flores da Cunha,430820105,Flores da Cunha,28589
4,Sul,43,Rio Grande do Sul,4308201,Flores da Cunha,430820108,Mato Perso,613
4,Sul,43,Rio Grande do Sul,4308201,Flores da Cunha,430820115,Otávio Rocha,1690
4,Sul,43,Rio Grande do Sul,4308250,Floriano Peixoto,430825005,Floriano Peixoto,1668
4,Sul,43,Rio Grande do Sul,4308300,Fontoura Xavier,430830005,Fontoura Xavier,7276
4,Sul,43,Rio Grande do Sul,4308300,Fontoura Xavier,430830007,Campo Novo,522
4,Sul,43,Rio Grande do Sul,4308300,Fontoura Xavier,430830010,Gramado São Pedro,681
4,Sul,43,Rio Grande do Sul,4308300,Fontoura Xavier,430830020,Linha Silveira,665
4,Sul,43,Rio Grande do Sul,4308300,Fontoura Xavier,430830035,Três Pinheiros,406
4,Sul,43,Rio Grande do Sul,4308409,Formigueiro,430840905,Formigueiro,6413
4,Sul,43,Rio Grande do Sul,4308433,Forquetinha,430843305,Forquetinha,2393
4,Sul,43,Rio Grande do Sul,4308458,Fortaleza dos Valos,430845805,Fortaleza dos Valos,4041
4,Sul,43,Rio Grande do Sul,4308458,Fortaleza dos Valos,430845815,Fazenda Colorado,436
4,Sul,43,Rio Grande do Sul,4308508,Frederico Westphalen,430850805,Frederico Westphalen,30564
4,Sul,43,Rio Grande do Sul,4308508,Frederico Westphalen,430850810,Castelinho,815
4,Sul,43,Rio Grande do Sul,4308508,Frederico Westphalen,430850815,Osvaldo Cruz,665
4,Sul,43,Rio Grande do Sul,4308508,Frederico Westphalen,430850818,São João do Porto,583
4,Sul,43,Rio Grande do Sul,4308607,Garibaldi,430860705,Garibaldi,33004
4,Sul,43,Rio Grande do Sul,4308607,Garibaldi,430860725,Marcorama,1015
4,Sul,43,Rio Grande do Sul,4308607,Garibaldi,430860728,São José de Costa Real,316
4,Sul,43,Rio Grande do Sul,4308656,Garruchos,430865605,Garruchos,2688
4,Sul,43,Rio Grande do Sul,4308706,Gaurama,430870605,Gaurama,4979
4,Sul,43,Rio Grande do Sul,4308706,Gaurama,430870615,Baliza,686
4,Sul,43,Rio Grande do Sul,4308805,General Câmara,430880505,General Câmara,5102
4,Sul,43,Rio Grande do Sul,4308805,General Câmara,430880508,Boca da Picada,550
4,Sul,43,Rio Grande do Sul,4308805,General Câmara,430880510,Boqueirão,971
4,Sul,43,Rio Grande do Sul,4308805,General Câmara,430880525,Santo Amaro do Sul,989
4,Sul,43,Rio Grande do Sul,4308854,Gentil,430885405,Gentil,1390
4,Sul,43,Rio Grande do Sul,4308854,Gentil,430885410,Campo do Meio,354
4,Sul,43,Rio Grande do Sul,4308904,Getúlio Vargas,430890405,Getúlio Vargas,15192
4,Sul,43,Rio Grande do Sul,4308904,Getúlio Vargas,430890425,Rio Toldo,863
4,Sul,43,Rio Grande do Sul,4308904,Getúlio Vargas,430890430,Souza Ramos,547
4,Sul,43,Rio Grande do Sul,4309001,Giruá,430900105,Giruá,13419
4,Sul,43,Rio Grande do Sul,4309001,Giruá,430900110,Cândido Freire,422
4,Sul,43,Rio Grande do Sul,4309001,Giruá,430900120,Mato Grande,727
4,Sul,43,Rio Grande do Sul,4309001,Giruá,430900122,Quinze de Novembro,405
4,Sul,43,Rio Grande do Sul,4309001,Giruá,430900123,Rincão dos Mellos,276
4,Sul,43,Rio Grande do Sul,4309001,Giruá,430900124,Rincão Maciel,389
4,Sul,43,Rio Grande do Sul,4309001,Giruá,430900126,São Paulo das Tunas,375
4,Sul,43,Rio Grande do Sul,4309050,Glorinha,430905005,Glorinha,4847
4,Sul,43,Rio Grande do Sul,4309050,Glorinha,430905010,Capão Grande,690
4,Sul,43,Rio Grande do Sul,4309050,Glorinha,430905015,Maracanã,1089
4,Sul,43,Rio Grande do Sul,4309050,Glorinha,430905020,Vila Nova,1032
4,Sul,43,Rio Grande do Sul,4309100,Gramado,430910005,Gramado,40134
4,Sul,43,Rio Grande do Sul,4309126,Gramado dos Loureiros,430912605,Gramado dos Loureiros,2014
4,Sul,43,Rio Grande do Sul,4309159,Gramado Xavier,430915905,Gramado Xavier,3304
4,Sul,43,Rio Grande do Sul,4309209,Gravataí,430920905,Gravataí,232525
4,Sul,43,Rio Grande do Sul,4309209,Gravataí,430920915,Barro Vermelho,8159
4,Sul,43,Rio Grande do Sul,4309209,Gravataí,430920930,Ipiranga,6829
4,Sul,43,Rio Grande do Sul,4309209,Gravataí,430920933,Itacolomi,9817
4,Sul,43,Rio Grande do Sul,4309209,Gravataí,430920935,Morungava,7744
4,Sul,43,Rio Grande do Sul,4309258,Guabiju,430925805,Guabiju,1417
4,Sul,43,Rio Grande do Sul,4309308,Guaíba,430930805,Guaíba,92924
4,Sul,43,Rio Grande do Sul,4309407,Guaporé,430940705,Guaporé,23818
4,Sul,43,Rio Grande do Sul,4309407,Guaporé,430940707,Colombo,844
4,Sul,43,Rio Grande do Sul,4309407,Guaporé,430940735,Santo Antônio,606
4,Sul,43,Rio Grande do Sul,4309506,Guarani das Missões,430950605,Guarani das Missões,6028
4,Sul,43,Rio Grande do Sul,4309506,Guarani das Missões,430950609,Linha Harmonia,955
4,Sul,43,Rio Grande do Sul,4309506,Guarani das Missões,430950620,Linha Porto Alegre,432
4,Sul,43,Rio Grande do Sul,4309555,Harmonia,430955505,Harmonia,5378
4,Sul,43,Rio Grande do Sul,4309571,Herveiras,430957105,Herveiras,2565
4,Sul,43,Rio Grande do Sul,4309605,Horizontina,430960505,Horizontina,18030
4,Sul,43,Rio Grande do Sul,4309605,Horizontina,430960510,Cascata,821
4,Sul,43,Rio Grande do Sul,4309654,Hulha Negra,430965405,Hulha Negra,5976
4,Sul,43,Rio Grande do Sul,4309704,Humaitá,430970405,Humaitá,4681
4,Sul,43,Rio Grande do Sul,4309753,Ibarama,430975305,Ibarama,3732
4,Sul,43,Rio Grande do Sul,4309803,Ibiaçá,430980305,Ibiaçá,3856
4,Sul,43,Rio Grande do Sul,4309803,Ibiaçá,430980310,Rio Telha,122
4,Sul,43,Rio Grande do Sul,4309803,Ibiaçá,430980315,Vitória,549
4,Sul,43,Rio Grande do Sul,4309902,Ibiraiaras,430990205,Ibiraiaras,5879
4,Sul,43,Rio Grande do Sul,4309902,Ibiraiaras,430990207,Nossa Senhora da Saúde,114
4,Sul,43,Rio Grande do Sul,4309902,Ibiraiaras,430990209,São Luiz,200
4,Sul,43,Rio Grande do Sul,4309902,Ibiraiaras,430990210,São Sebastião,583
4,Sul,43,Rio Grande do Sul,4309951,Ibirapuitã,430995105,Ibirapuitã,3723
4,Sul,43,Rio Grande do Sul,4310009,Ibirubá,431000905,Ibirubá,20395
4,Sul,43,Rio Grande do Sul,4310009,Ibirubá,431000910,Alfredo Brenner,847
4,Sul,43,Rio Grande do Sul,4310009,Ibirubá,431000920,Santo Antônio do Bom Retiro,341
4,Sul,43,Rio Grande do Sul,4310108,Igrejinha,431010805,Igrejinha,32808
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020705,Ijuí,77653
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020707,Alto da União,1214
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020708,Barreiro,545
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020710,Chorão,704
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020725,Floresta,537
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020727,Itaí,672
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020730,Mauá,685
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020737,Santana,1375
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020740,Santo Antônio,265
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020750,Linha 6 Norte,591
4,Sul,43,Rio Grande do Sul,4310207,Ijuí,431020755,Esquina Heidmann,539
4,Sul,43,Rio Grande do Sul,4310306,Ilópolis,431030605,Ilópolis,4157
4,Sul,43,Rio Grande do Sul,4310330,Imbé,431033005,Imbé,26824
4,Sul,43,Rio Grande do Sul,4310363,Imigrante,431036305,Imigrante,3080
4,Sul,43,Rio Grande do Sul,4310405,Independência,431040505,Independência,5321
4,Sul,43,Rio Grande do Sul,4310405,Independência,431040510,Colônia Medeiros,222
4,Sul,43,Rio Grande do Sul,4310405,Independência,431040515,Esquina Araújo,539
4,Sul,43,Rio Grande do Sul,4310405,Independência,431040520,São Valentim,345
4,Sul,43,Rio Grande do Sul,4310413,Inhacorá,431041305,Inhacorá,2014
4,Sul,43,Rio Grande do Sul,4310439,Ipê,431043905,Ipê,4045
4,Sul,43,Rio Grande do Sul,4310439,Ipê,431043920,Vila São Paulo,481
4,Sul,43,Rio Grande do Sul,4310439,Ipê,431043925,Vila Segredo,873
4,Sul,43,Rio Grande do Sul,4310462,Ipiranga do Sul,431046205,Ipiranga do Sul,1720
4,Sul,43,Rio Grande do Sul,4310504,Iraí,431050405,Iraí,7148
4,Sul,43,Rio Grande do Sul,4310504,Iraí,431050430,Vila Salete,334
4,Sul,43,Rio Grande do Sul,4310538,Itaara,431053805,Itaara,5572
4,Sul,43,Rio Grande do Sul,4310553,Itacurubi,431055305,Itacurubi,2995
4,Sul,43,Rio Grande do Sul,4310579,Itapuca,431057905,Itapuca,1937
4,Sul,43,Rio Grande do Sul,4310603,Itaqui,431060305,Itaqui,31899
4,Sul,43,Rio Grande do Sul,4310603,Itaqui,431060312,Ibicuí,1371
4,Sul,43,Rio Grande do Sul,4310603,Itaqui,431060330,Itaó,992
4,Sul,43,Rio Grande do Sul,4310603,Itaqui,431060340,Pintado,542
4,Sul,43,Rio Grande do Sul,4310603,Itaqui,431060345,Tupuraí,964
4,Sul,43,Rio Grande do Sul,4310652,Itati,431065205,Itati,2638
4,Sul,43,Rio Grande do Sul,4310702,Itatiba do Sul,431070205,Itatiba do Sul,2101
4,Sul,43,Rio Grande do Sul,4310702,Itatiba do Sul,431070210,Povoado Tozzo,355
4,Sul,43,Rio Grande do Sul,4310702,Itatiba do Sul,431070215,Saltinho,265
4,Sul,43,Rio Grande do Sul,4310702,Itatiba do Sul,431070220,Sete Lagoas,487
4,Sul,43,Rio Grande do Sul,4310751,Ivorá,431075105,Ivorá,1929
4,Sul,43,Rio Grande do Sul,4310801,Ivoti,431080105,Ivoti,22983
4,Sul,43,Rio Grande do Sul,4310850,Jaboticaba,431085005,Jaboticaba,2936
4,Sul,43,Rio Grande do Sul,4310850,Jaboticaba,431085020,Trentin,843
4,Sul,43,Rio Grande do Sul,4310876,Jacuizinho,431087605,Jacuizinho,2040
4,Sul,43,Rio Grande do Sul,4310900,Jacutinga,431090005,Jacutinga,2979
4,Sul,43,Rio Grande do Sul,4310900,Jacutinga,431090012,Barão Hirsch,359
4,Sul,43,Rio Grande do Sul,4311007,Jaguarão,431100705,Jaguarão,26603
4,Sul,43,Rio Grande do Sul,4311106,Jaguari,431110605,Jaguari,7759
4,Sul,43,Rio Grande do Sul,4311106,Jaguari,431110610,Ijucapirama,1731
4,Sul,43,Rio Grande do Sul,4311106,Jaguari,431110617,Santo Izidro,218
4,Sul,43,Rio Grande do Sul,4311106,Jaguari,431110620,Taquarichim,871
4,Sul,43,Rio Grande do Sul,4311122,Jaquirana,431112205,Jaquirana,3121
4,Sul,43,Rio Grande do Sul,4311122,Jaquirana,431112210,Chapada,569
4,Sul,43,Rio Grande do Sul,4311130,Jari,431113005,Jari,3349
4,Sul,43,Rio Grande do Sul,4311155,Jóia,431115505,Jóia,7184
4,Sul,43,Rio Grande do Sul,4311205,Júlio de Castilhos,431120505,Júlio de Castilhos,16938
4,Sul,43,Rio Grande do Sul,4311205,Júlio de Castilhos,431120525,São João dos Mellos,393
4,Sul,43,Rio Grande do Sul,4311205,Júlio de Castilhos,431120530,Três Mártires,895
4,Sul,43,Rio Grande do Sul,4311239,Lagoa Bonita do Sul,431123905,Lagoa Bonita do Sul,2251
4,Sul,43,Rio Grande do Sul,4311254,Lagoão,431125405,Lagoão,5341
4,Sul,43,Rio Grande do Sul,4311270,Lagoa dos Três Cantos,431127005,Lagoa dos Três Cantos,1449
4,Sul,43,Rio Grande do Sul,4311270,Lagoa dos Três Cantos,431127020,Linha Glória,289
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130405,Lagoa Vermelha,25454
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130408,Boqueirão,410
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130411,Campinas,404
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130414,Capão do Cedro,195
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130425,Clemente Argolo,338
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130427,Nossa Senhora de Fátima,235
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130430,Santa Luzia,436
4,Sul,43,Rio Grande do Sul,4311304,Lagoa Vermelha,431130435,Tupinambá,187
4,Sul,43,Rio Grande do Sul,4311403,Lajeado,431140305,Lajeado,93646
4,Sul,43,Rio Grande do Sul,4311429,Lajeado do Bugre,431142905,Lajeado do Bugre,2601
4,Sul,43,Rio Grande do Sul,4311502,Lavras do Sul,431150205,Lavras do Sul,6470
4,Sul,43,Rio Grande do Sul,4311502,Lavras do Sul,431150210,Ibaré,687
4,Sul,43,Rio Grande do Sul,4311601,Liberato Salzano,431160105,Liberato Salzano,3737
4,Sul,43,Rio Grande do Sul,4311601,Liberato Salzano,431160110,Pinhalzinho,1044
4,Sul,43,Rio Grande do Sul,4311627,Lindolfo Collor,431162705,Lindolfo Collor,6248
4,Sul,43,Rio Grande do Sul,4311643,Linha Nova,431164305,Linha Nova,1683
4,Sul,43,Rio Grande do Sul,4311700,Machadinho,431170005,Machadinho,5246
4,Sul,43,Rio Grande do Sul,4311700,Machadinho,431170010,Bela Vista,489
4,Sul,43,Rio Grande do Sul,4311718,Maçambará,431171805,Maçambará,2387
4,Sul,43,Rio Grande do Sul,4311718,Maçambará,431171810,Bororé,937
4,Sul,43,Rio Grande do Sul,4311718,Maçambará,431171815,Encruzilhada,293
4,Sul,43,Rio Grande do Sul,4311718,Maçambará,431171820,Passo do Goulart,808
4,Sul,43,Rio Grande do Sul,4311734,Mampituba,431173405,Mampituba,1394
4,Sul,43,Rio Grande do Sul,4311734,Mampituba,431173410,Rio de Dentro,862
4,Sul,43,Rio Grande do Sul,4311734,Mampituba,431173415,Roça da Estância,875
4,Sul,43,Rio Grande do Sul,4311759,Manoel Viana,431175905,Manoel Viana,5376
4,Sul,43,Rio Grande do Sul,4311759,Manoel Viana,431175910,Barragem do Itú,638
4,Sul,43,Rio Grande do Sul,4311759,Manoel Viana,431175920,Pirajú,787
4,Sul,43,Rio Grande do Sul,4311775,Maquiné,431177505,Maquiné,4435
4,Sul,43,Rio Grande do Sul,4311775,Maquiné,431177510,Barra do Ouro,1402
4,Sul,43,Rio Grande do Sul,4311775,Maquiné,431177515,Morro Alto,1581
4,Sul,43,Rio Grande do Sul,4311791,Maratá,431179105,Maratá,1295
4,Sul,43,Rio Grande do Sul,4311791,Maratá,431179115,Esperança,406
4,Sul,43,Rio Grande do Sul,4311791,Maratá,431179120,Macega,398
4,Sul,43,Rio Grande do Sul,4311791,Maratá,431179125,São Pedro do Maratá,371
4,Sul,43,Rio Grande do Sul,4311809,Marau,431180905,Marau,43240
4,Sul,43,Rio Grande do Sul,4311809,Marau,431180909,Laranjeira,613
4,Sul,43,Rio Grande do Sul,4311809,Marau,431180917,Veado Pardo,688
4,Sul,43,Rio Grande do Sul,4311809,Marau,431180935,São Miguel,583
4,Sul,43,Rio Grande do Sul,4311908,Marcelino Ramos,431190805,Marcelino Ramos,2810
4,Sul,43,Rio Grande do Sul,4311908,Marcelino Ramos,431190810,Coronel Teixeira,1029
4,Sul,43,Rio Grande do Sul,4311908,Marcelino Ramos,431190820,Pinhalzinho,481
4,Sul,43,Rio Grande do Sul,4311981,Mariana Pimentel,431198105,Mariana Pimentel,3916
4,Sul,43,Rio Grande do Sul,4312005,Mariano Moro,431200505,Mariano Moro,1858
4,Sul,43,Rio Grande do Sul,4312054,Marques de Souza,431205405,Marques de Souza,2828
4,Sul,43,Rio Grande do Sul,4312054,Marques de Souza,431205410,Bela Vista do Fão,424
4,Sul,43,Rio Grande do Sul,4312054,Marques de Souza,431205415,Tamanduá,717
4,Sul,43,Rio Grande do Sul,4312104,Mata,431210405,Mata,4070
4,Sul,43,Rio Grande do Sul,4312104,Mata,431210410,Clara,628
4,Sul,43,Rio Grande do Sul,4312138,Mato Castelhano,431213805,Mato Castelhano,2383
4,Sul,43,Rio Grande do Sul,4312138,Mato Castelhano,431213810,Capingui,170
4,Sul,43,Rio Grande do Sul,4312153,Mato Leitão,431215305,Mato Leitão,2303
4,Sul,43,Rio Grande do Sul,4312153,Mato Leitão,431215315,Arroio Bonito,404
4,Sul,43,Rio Grande do Sul,4312153,Mato Leitão,431215340,Sampaio,323
4,Sul,43,Rio Grande do Sul,4312153,Mato Leitão,431215345,Santo Antônio,1829
4,Sul,43,Rio Grande do Sul,4312179,Mato Queimado,431217905,Mato Queimado,1795
4,Sul,43,Rio Grande do Sul,4312203,Maximiliano de Almeida,431220305,Maximiliano de Almeida,4191
4,Sul,43,Rio Grande do Sul,4312252,Minas do Leão,431225205,Minas do Leão,7505
4,Sul,43,Rio Grande do Sul,4312302,Miraguaí,431230205,Miraguaí,2758
4,Sul,43,Rio Grande do Sul,4312302,Miraguaí,431230210,Sítio Gabriel,461
4,Sul,43,Rio Grande do Sul,4312302,Miraguaí,431230215,Tronqueiras,1208
4,Sul,43,Rio Grande do Sul,4312351,Montauri,431235105,Montauri,1499
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237705,Monte Alegre dos Campos,487
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237710,Capela da Luz,348
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237715,Carmo,244
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237720,Enxovia,389
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237725,Passo do Carro,657
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237730,Ranchinho,244
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237735,Santo Antonio,149
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237738,São Francisco,296
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237740,São José,132
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237745,São Judas,184
4,Sul,43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,431237750,Saúde,50
4,Sul,43,Rio Grande do Sul,4312385,Monte Belo do Sul,431238505,Monte Belo do Sul,2557
4,Sul,43,Rio Grande do Sul,4312401,Montenegro,431240105,Montenegro,55913
4,Sul,43,Rio Grande do Sul,4312401,Montenegro,431240113,Costa da Serra,1820
4,Sul,43,Rio Grande do Sul,4312401,Montenegro,431240118,Fortaleza,935
4,Sul,43,Rio Grande do Sul,4312401,Montenegro,431240127,Pesqueiro,2212
4,Sul,43,Rio Grande do Sul,4312401,Montenegro,431240135,Santos Reis,1434
4,Sul,43,Rio Grande do Sul,4312401,Montenegro,431240140,Vendinha,2008
4,Sul,43,Rio Grande do Sul,4312427,Mormaço,431242705,Mormaço,2756
4,Sul,43,Rio Grande do Sul,4312443,Morrinhos do Sul,431244305,Morrinhos do Sul,1326
4,Sul,43,Rio Grande do Sul,4312443,Morrinhos do Sul,431244310,Costão,420
4,Sul,43,Rio Grande do Sul,4312443,Morrinhos do Sul,431244315,Morro de Dentro,271
4,Sul,43,Rio Grande do Sul,4312443,Morrinhos do Sul,431244320,Morro do Forno,1054
4,Sul,43,Rio Grande do Sul,4312450,Morro Redondo,431245005,Morro Redondo,6046
4,Sul,43,Rio Grande do Sul,4312476,Morro Reuter,431247605,Morro Reuter,6029
4,Sul,43,Rio Grande do Sul,4312500,Mostardas,431250005,Mostardas,8056
4,Sul,43,Rio Grande do Sul,4312500,Mostardas,431250010,Doutor Edgardo Pereira Velho,2348
4,Sul,43,Rio Grande do Sul,4312500,Mostardas,431250013,Rincão do Cristóvão Pereira,251
4,Sul,43,Rio Grande do Sul,4312500,Mostardas,431250015,São Simão,1435
4,Sul,43,Rio Grande do Sul,4312609,Muçum,431260905,Muçum,4601
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261705,Muitos Capões,1574
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261710,Bom Retiro,204
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261715,Capão Grande,299
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261720,Encruzilhada São Sebastião,51
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261725,Fazenda Laranjeiras,260
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261735,Morro Grande,115
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261745,Santa Rita,60
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261750,Várzea dos Antunes,194
4,Sul,43,Rio Grande do Sul,4312617,Muitos Capões,431261755,Vila Ituim,122
4,Sul,43,Rio Grande do Sul,4312625,Muliterno,431262505,Muliterno,1721
4,Sul,43,Rio Grande do Sul,4312658,Não-Me-Toque,431265805,Não-Me-Toque,17406
4,Sul,43,Rio Grande do Sul,4312658,Não-Me-Toque,431265815,São José do Centro,492
4,Sul,43,Rio Grande do Sul,4312674,Nicolau Vergueiro,431267405,Nicolau Vergueiro,1932
4,Sul,43,Rio Grande do Sul,4312708,Nonoai,431270805,Nonoai,13719
4,Sul,43,Rio Grande do Sul,4312757,Nova Alvorada,431275705,Nova Alvorada,2652
4,Sul,43,Rio Grande do Sul,4312757,Nova Alvorada,431275715,General Cadorna,511
4,Sul,43,Rio Grande do Sul,4312807,Nova Araçá,431280705,Nova Araçá,4954
4,Sul,43,Rio Grande do Sul,4312906,Nova Bassano,431290605,Nova Bassano,9649
4,Sul,43,Rio Grande do Sul,4312955,Nova Boa Vista,431295505,Nova Boa Vista,2042
4,Sul,43,Rio Grande do Sul,4313003,Nova Bréscia,431300305,Nova Bréscia,3044
4,Sul,43,Rio Grande do Sul,4313011,Nova Candelária,431301105,Nova Candelária,3061
4,Sul,43,Rio Grande do Sul,4313037,Nova Esperança do Sul,431303705,Nova Esperança do Sul,4865
4,Sul,43,Rio Grande do Sul,4313060,Nova Hartz,431306005,Nova Hartz,20088
4,Sul,43,Rio Grande do Sul,4313086,Nova Pádua,431308605,Nova Pádua,2343
